event_id,corridor_id,corridor_name,state,latitude,longitude,elevation_m,slope_gradient_deg,terrain_ruggedness_index,rock_type,drainage_condition,daily_traffic_pcu,event_year,event_month,event_day,rainfall_24h_mm,rainfall_72h_mm,seasonal_rainfall_mm,annual_rainfall_mm,soil_moisture_pct,pore_water_pressure_kpa,vegetation_cover_pct,disruption_severity,disruption_binary,clearance_duration_hours,economic_loss_lakhs
EVT-NER-2025-14028,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.6689,93.5008,145.7,14.2,0.4,Limestone Karst,CRITICAL_BLOCKED_CULVERT,10835,2025,10,9,212.0,588.0,1612.5,2150,99.8,149.0,32.1,HIGH,1,51.8,287.7
EVT-NER-2020-14029,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6972,91.9641,891.6,37.3,0.859,Alluvial Silt,POOR_GULLY,9746,2020,7,3,133.7,358.8,2175.0,2900,97.0,119.5,80.5,HIGH,1,33.7,219.8
EVT-NER-2021-14030,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2852,92.0036,235.1,16.8,0.551,Quartzite,POOR_GULLY,6010,2021,10,16,57.7,176.4,1537.5,2050,65.2,69.1,66.9,MEDIUM,1,15.1,49.5
EVT-NER-2021-14031,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5538,93.473,166.5,5.2,0.27,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,10599,2021,8,27,92.2,240.4,1612.5,2150,72.2,86.4,74.8,MEDIUM,1,14.4,46.9
EVT-NER-2019-14032,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8398,93.9698,1032.5,34.1,0.81,Alluvial Silt,WELL_DRAINED_BERM,4580,2019,9,6,167.3,391.4,1462.5,1950,99.8,133.4,43.1,HIGH,1,60.5,300.9
EVT-NER-2020-14033,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1977,93.9883,1317.7,39.3,0.821,Shale & Siltstone,POOR_GULLY,4054,2020,7,1,191.2,440.2,1350.0,1800,99.8,141.8,56.1,HIGH,1,113.5,477.3
EVT-NER-2024-14034,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5533,93.3627,92.9,5.0,0.314,Quartzite,CRITICAL_BLOCKED_CULVERT,10799,2024,8,7,207.6,625.9,1612.5,2150,99.8,147.5,48.0,HIGH,1,89.5,426.6
EVT-NER-2024-14035,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0862,88.4898,596.9,51.9,1.0,Limestone Karst,CRITICAL_BLOCKED_CULVERT,9650,2024,8,25,130.3,271.6,2550.0,3400,87.2,111.0,39.4,HIGH,1,28.5,196.5
EVT-NER-2026-14036,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4206,92.6007,1456.6,45.2,0.85,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2989,2026,6,19,117.3,343.7,1912.5,2550,96.5,113.4,82.0,HIGH,1,34.4,160.9
EVT-NER-2024-14037,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1213,92.1203,102.9,19.7,0.372,Limestone Karst,WELL_DRAINED_BERM,14877,2024,9,27,149.0,369.3,1575.0,2100,94.7,123.2,82.2,HIGH,1,30.8,201.1
EVT-NER-2021-14038,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.6141,93.4259,225.7,6.4,0.413,Sedimentary Sandstone,WELL_DRAINED_BERM,8555,2021,4,3,22.4,35.3,1612.5,2150,25.1,7.5,33.7,LOW,0,0.0,0.0
EVT-NER-2026-14039,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.3008,92.9022,1040.9,53.0,0.911,Quartzite,POOR_GULLY,2961,2026,10,26,183.4,515.2,2100.0,2800,99.8,139.0,73.8,HIGH,1,67.8,337.5
EVT-NER-2024-14040,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2535,92.0263,265.7,28.3,0.545,Alluvial Silt,POOR_GULLY,6496,2024,9,15,128.6,297.8,1537.5,2050,85.9,109.4,64.7,HIGH,1,76.8,322.9
EVT-NER-2024-14041,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6141,93.7389,1004.3,42.3,0.912,Shale & Siltstone,MODERATE_NATURAL,5258,2024,12,5,20.2,20.3,1575.0,2100,22.1,6.6,54.1,LOW,0,0.0,0.0
EVT-NER-2024-14042,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8179,91.8566,970.7,28.9,0.809,Alluvial Silt,POOR_GULLY,10181,2024,7,18,69.9,208.3,2175.0,2900,72.6,78.9,62.4,HIGH,1,91.6,385.2
EVT-NER-2019-14043,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2351,92.1327,159.8,16.0,0.642,Gneiss & Schist,MODERATE_NATURAL,8318,2019,10,8,32.6,101.4,1537.5,2050,53.7,51.7,70.7,MEDIUM,1,21.5,50.7
EVT-NER-2022-14044,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2151,92.2949,1909.0,47.5,0.913,Alluvial Silt,POOR_GULLY,2634,2022,9,4,199.7,443.5,1800.0,2400,99.8,144.7,69.5,HIGH,1,35.3,209.7
EVT-NER-2021-14045,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1047,92.3133,832.3,47.5,0.984,Sedimentary Sandstone,POOR_GULLY,7080,2021,8,7,205.0,470.8,2850.0,3800,99.8,146.6,59.3,HIGH,1,31.3,167.1
EVT-NER-2026-14046,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7607,93.391,887.4,44.5,0.946,Shale & Siltstone,POOR_GULLY,3948,2026,4,15,11.6,19.8,1725.0,2300,22.0,6.6,34.1,MEDIUM,1,17.1,47.9
EVT-NER-2025-14047,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3617,92.7324,1464.6,48.3,0.811,Alluvial Silt,POOR_GULLY,3240,2025,11,13,5.0,5.5,1912.5,2550,19.1,5.7,52.3,LOW,0,0.0,0.0
EVT-NER-2024-14048,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.4013,92.4103,1801.0,47.5,0.9,Sedimentary Sandstone,MODERATE_NATURAL,3039,2024,10,26,43.0,102.9,1800.0,2400,60.9,60.7,31.2,MEDIUM,1,15.6,41.9
EVT-NER-2026-14049,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6187,93.9199,981.3,41.9,0.884,Gneiss & Schist,WELL_DRAINED_BERM,4984,2026,8,10,194.5,469.7,1575.0,2100,99.8,142.9,60.0,HIGH,1,93.8,427.7
EVT-NER-2022-14050,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2688,92.3936,769.7,48.8,1.0,Quartzite,WELL_DRAINED_BERM,7073,2022,5,5,19.9,25.7,2850.0,3800,23.1,6.9,83.3,MEDIUM,1,10.4,32.5
EVT-NER-2019-14051,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1336,92.1278,210.3,11.0,0.383,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,14014,2019,1,13,24.4,25.0,1575.0,2100,23.0,6.9,31.2,LOW,0,0.0,0.0
EVT-NER-2018-14052,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.727,91.9352,1040.4,34.7,0.868,Alluvial Silt,POOR_GULLY,9162,2018,6,12,151.5,337.1,2175.0,2900,93.2,122.9,72.7,HIGH,1,92.8,437.6
EVT-NER-2018-14053,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8162,91.9108,908.5,35.4,0.865,Limestone Karst,POOR_GULLY,9027,2018,4,8,21.4,28.6,2175.0,2900,23.7,7.1,65.8,LOW,0,0.0,0.0
EVT-NER-2026-14054,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0599,92.815,1027.5,50.6,0.972,Shale & Siltstone,WELL_DRAINED_BERM,3551,2026,6,19,198.2,499.2,2100.0,2800,99.8,144.2,26.9,HIGH,1,102.2,426.2
EVT-NER-2021-14055,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4839,92.6891,1332.5,36.1,0.945,Limestone Karst,CRITICAL_BLOCKED_CULVERT,3178,2021,6,1,201.0,404.4,1912.5,2550,99.8,145.2,81.5,HIGH,1,55.2,280.4
EVT-NER-2026-14056,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1135,92.5686,1913.1,51.0,0.924,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,2771,2026,10,19,175.5,381.4,1800.0,2400,99.8,136.3,40.9,HIGH,1,99.9,449.9
EVT-NER-2020-14057,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.8435,93.3251,723.3,40.2,0.937,Limestone Karst,MODERATE_NATURAL,2914,2020,7,6,56.8,148.7,1725.0,2300,66.1,69.5,26.0,HIGH,1,58.8,253.6
EVT-NER-2020-14058,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5339,92.2173,3905.5,55.4,0.977,Limestone Karst,MODERATE_NATURAL,1449,2020,4,24,16.4,20.3,1650.0,2200,22.1,6.6,63.0,MEDIUM,1,14.3,36.8
EVT-NER-2025-14059,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.034,92.1884,114.6,11.9,0.431,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,15762,2025,11,18,13.2,16.8,1575.0,2100,21.4,6.4,36.5,LOW,0,0.0,0.0
EVT-NER-2023-14060,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6592,93.8667,1015.3,49.5,0.921,Gneiss & Schist,WELL_DRAINED_BERM,5475,2023,9,17,210.3,432.2,1575.0,2100,99.8,148.5,37.3,HIGH,1,39.7,225.2
EVT-NER-2018-14061,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3662,92.8771,1452.3,36.4,0.951,Limestone Karst,WELL_DRAINED_BERM,2730,2018,8,2,181.4,448.8,1912.5,2550,99.8,138.3,78.9,HIGH,1,47.3,265.5
EVT-NER-2021-14062,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8663,94.8723,501.3,38.3,0.72,Gneiss & Schist,WELL_DRAINED_BERM,2234,2021,7,12,112.3,341.4,1650.0,2200,94.6,110.3,36.2,HIGH,1,31.1,205.4
EVT-NER-2025-14063,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3678,92.0053,3775.6,46.2,0.994,Shale & Siltstone,POOR_GULLY,2070,2025,10,15,123.0,258.0,1650.0,2200,83.9,106.0,59.1,HIGH,1,79.7,387.3
EVT-NER-2018-14064,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7556,93.4404,889.8,44.0,0.867,Sedimentary Sandstone,POOR_GULLY,3652,2018,10,14,102.2,314.5,1725.0,2300,91.9,104.7,51.5,HIGH,1,39.5,237.3
EVT-NER-2020-14065,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7382,93.8195,1000.0,41.5,0.927,Shale & Siltstone,MODERATE_NATURAL,5498,2020,2,26,18.4,21.6,1575.0,2100,22.3,6.7,38.8,LOW,0,0.0,0.0
EVT-NER-2018-14066,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8757,91.9164,943.8,30.7,0.86,Quartzite,CRITICAL_BLOCKED_CULVERT,13348,2018,8,24,143.3,404.0,2175.0,2900,99.8,125.0,54.4,HIGH,1,36.6,176.0
EVT-NER-2023-14067,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8085,94.8977,538.2,32.0,0.782,Gneiss & Schist,MODERATE_NATURAL,2217,2023,6,27,112.1,282.7,1650.0,2200,84.4,102.5,72.3,HIGH,1,45.1,233.3
EVT-NER-2022-14068,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1552,92.2925,234.0,17.8,0.578,Quartzite,WELL_DRAINED_BERM,6900,2022,7,1,74.9,152.9,1537.5,2050,61.9,72.6,38.8,MEDIUM,1,19.5,48.7
EVT-NER-2025-14069,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6312,92.0957,3892.6,53.7,0.914,Gneiss & Schist,POOR_GULLY,1627,2025,10,15,210.2,444.3,1650.0,2200,99.8,148.4,54.9,HIGH,1,97.1,437.1
EVT-NER-2019-14070,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.3008,92.0087,138.6,23.4,0.575,Quartzite,CRITICAL_BLOCKED_CULVERT,6449,2019,2,3,14.0,15.8,1537.5,2050,21.2,6.4,71.9,LOW,0,0.0,0.0
EVT-NER-2019-14071,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8663,95.0259,573.9,32.9,0.827,Quartzite,CRITICAL_BLOCKED_CULVERT,1871,2019,10,9,162.6,429.2,1650.0,2200,99.8,131.8,38.3,HIGH,1,18.8,142.6
EVT-NER-2020-14072,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5474,92.7825,1321.0,48.1,0.942,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,2743,2020,6,2,163.0,464.7,1912.5,2550,99.8,131.9,49.3,HIGH,1,73.1,336.2
EVT-NER-2021-14073,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.7553,91.7345,1003.4,38.2,0.856,Quartzite,CRITICAL_BLOCKED_CULVERT,9789,2021,2,4,13.7,23.2,2175.0,2900,22.6,6.8,38.9,LOW,0,0.0,0.0
EVT-NER-2022-14074,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1226,88.5383,776.3,50.7,0.916,Limestone Karst,WELL_DRAINED_BERM,10566,2022,6,14,149.3,335.2,2550.0,3400,96.4,124.6,33.6,HIGH,1,87.9,389.3
EVT-NER-2024-14075,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.7595,93.9473,1112.7,43.5,0.923,Shale & Siltstone,WELL_DRAINED_BERM,4640,2024,9,4,94.2,227.3,1462.5,1950,78.7,92.0,41.8,HIGH,1,88.2,380.9
EVT-NER-2025-14076,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8296,94.0773,1229.9,37.3,0.852,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,6614,2025,8,19,89.9,223.1,1462.5,1950,76.7,89.0,54.9,HIGH,1,87.5,387.1
EVT-NER-2022-14077,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0771,92.709,1018.9,47.4,0.952,Alluvial Silt,POOR_GULLY,2884,2022,6,22,34.4,109.1,2100.0,2800,61.8,58.4,50.7,MEDIUM,1,9.9,26.6
EVT-NER-2021-14078,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5863,92.0691,3855.3,54.8,0.982,Quartzite,POOR_GULLY,1670,2021,8,22,33.0,96.6,1650.0,2200,61.5,57.7,43.0,MEDIUM,1,16.7,44.7
EVT-NER-2022-14079,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3832,92.8049,1461.0,43.4,0.959,Shale & Siltstone,MODERATE_NATURAL,3000,2022,6,6,41.2,120.3,1912.5,2550,62.6,61.4,35.9,MEDIUM,1,18.6,51.2
EVT-NER-2023-14080,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8175,93.9292,1129.3,34.0,0.908,Sedimentary Sandstone,WELL_DRAINED_BERM,6068,2023,11,3,16.5,21.9,1462.5,1950,22.4,6.7,49.7,LOW,0,0.0,0.0
EVT-NER-2022-14081,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0172,88.4971,755.9,52.2,0.936,Shale & Siltstone,POOR_GULLY,10204,2022,10,13,142.1,360.0,2550.0,3400,99.8,124.6,62.2,HIGH,1,67.1,289.1
EVT-NER-2026-14082,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1697,92.4135,1884.3,44.4,0.982,Alluvial Silt,MODERATE_NATURAL,2534,2026,1,14,3.8,5.1,1800.0,2400,19.0,5.7,48.1,LOW,0,0.0,0.0
EVT-NER-2021-14083,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3296,92.3367,1827.1,44.8,0.893,Gneiss & Schist,MODERATE_NATURAL,3559,2021,8,22,38.7,122.7,1800.0,2400,63.3,61.0,67.8,MEDIUM,1,13.6,43.0
EVT-NER-2024-14084,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4922,92.8664,1255.8,39.8,0.947,Limestone Karst,POOR_GULLY,2414,2024,8,3,50.6,109.0,1912.5,2550,60.1,62.8,66.0,MEDIUM,1,9.4,26.0
EVT-NER-2026-14085,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0526,88.5637,750.8,46.5,0.929,Shale & Siltstone,POOR_GULLY,9231,2026,8,25,133.0,289.7,2550.0,3400,88.7,113.1,68.6,HIGH,1,114.6,502.8
EVT-NER-2018-14086,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4354,92.1828,3790.0,50.2,1.0,Gneiss & Schist,MODERATE_NATURAL,1668,2018,6,7,178.4,497.6,1650.0,2200,99.8,137.3,42.0,HIGH,1,70.7,318.3
EVT-NER-2025-14087,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5047,92.1682,3718.6,54.4,0.977,Quartzite,POOR_GULLY,1839,2025,6,15,85.4,194.5,1650.0,2200,76.1,87.0,75.2,HIGH,1,22.7,165.9
EVT-NER-2022-14088,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3809,92.0879,3863.5,54.2,1.0,Limestone Karst,POOR_GULLY,2216,2022,7,10,176.4,514.3,1650.0,2200,99.8,136.6,31.3,HIGH,1,24.1,142.1
EVT-NER-2023-14089,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2364,92.0284,268.2,27.9,0.577,Quartzite,CRITICAL_BLOCKED_CULVERT,8577,2023,4,1,21.0,30.5,1537.5,2050,24.1,7.2,34.4,LOW,0,0.0,0.0
EVT-NER-2022-14090,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.651,91.7578,1048.4,39.4,0.839,Quartzite,WELL_DRAINED_BERM,12594,2022,6,12,123.1,316.0,2175.0,2900,91.1,111.4,45.7,HIGH,1,84.6,374.6
EVT-NER-2023-14091,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1329,92.3296,966.9,47.4,0.966,Sedimentary Sandstone,WELL_DRAINED_BERM,7199,2023,9,18,153.0,358.2,2850.0,3800,99.2,128.0,25.3,HIGH,1,94.2,448.1
EVT-NER-2026-14092,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.877,93.9979,1122.0,36.3,0.807,Alluvial Silt,POOR_GULLY,6289,2026,9,27,149.6,311.3,1462.5,1950,89.7,119.6,29.4,HIGH,1,88.9,426.9
EVT-NER-2021-14093,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.7415,93.3197,219.4,5.0,0.293,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,9251,2021,8,7,207.0,599.2,1612.5,2150,99.8,147.3,53.8,HIGH,1,107.7,489.5
EVT-NER-2018-14094,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1821,93.8968,1209.8,40.2,0.796,Alluvial Silt,POOR_GULLY,5941,2018,10,16,120.2,328.3,1350.0,1800,93.1,111.9,45.1,HIGH,1,18.2,137.3
EVT-NER-2025-14095,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4548,88.4318,1902.4,49.4,1.0,Limestone Karst,POOR_GULLY,1303,2025,9,9,121.4,304.8,2325.0,3100,91.6,111.2,25.7,HIGH,1,77.8,331.4
EVT-NER-2018-14096,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1543,92.0743,97.1,6.5,0.459,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,13332,2018,7,18,193.6,465.6,1575.0,2100,99.8,142.6,42.4,HIGH,1,25.6,191.2
EVT-NER-2023-14097,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4336,92.1483,3785.8,51.5,0.974,Alluvial Silt,POOR_GULLY,1841,2023,7,24,76.6,223.6,1650.0,2200,79.9,86.7,62.1,HIGH,1,70.3,295.3
EVT-NER-2026-14098,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.119,93.9023,1228.8,38.3,0.878,Alluvial Silt,POOR_GULLY,4391,2026,6,1,175.7,357.3,1350.0,1800,97.0,134.2,65.3,HIGH,1,70.5,328.3
EVT-NER-2024-14099,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1824,92.527,1889.1,49.2,0.839,Shale & Siltstone,POOR_GULLY,2683,2024,9,26,64.5,132.6,1800.0,2400,65.7,71.9,68.3,HIGH,1,79.4,334.9
EVT-NER-2026-14100,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6605,88.7186,1977.9,57.4,0.984,Limestone Karst,MODERATE_NATURAL,1543,2026,6,19,66.7,175.1,2325.0,3100,73.9,78.8,80.0,HIGH,1,44.2,220.3
EVT-NER-2024-14101,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1582,92.0363,50,16.2,0.517,Gneiss & Schist,MODERATE_NATURAL,12792,2024,6,20,174.7,492.7,1575.0,2100,99.8,136.0,47.4,HIGH,1,64.8,294.1
EVT-NER-2020-14102,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2137,92.9263,939.2,50.1,1.0,Quartzite,WELL_DRAINED_BERM,2952,2020,6,11,192.1,529.4,2100.0,2800,99.8,142.1,49.6,HIGH,1,58.9,309.4
EVT-NER-2025-14103,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.874,94.9513,470.7,41.0,0.782,Gneiss & Schist,WELL_DRAINED_BERM,1632,2025,9,18,78.3,246.1,1650.0,2200,80.9,88.1,80.0,HIGH,1,58.0,275.2
EVT-NER-2023-14104,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6587,92.0561,3777.5,59.2,0.994,Alluvial Silt,POOR_GULLY,1789,2023,10,18,178.4,408.7,1650.0,2200,99.8,137.3,28.9,HIGH,1,89.5,417.4
EVT-NER-2018-14105,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1935,88.5944,712.0,46.6,1.0,Gneiss & Schist,POOR_GULLY,8534,2018,10,3,132.8,279.7,2550.0,3400,87.2,111.9,80.0,HIGH,1,19.1,122.8
EVT-NER-2023-14106,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1625,94.0658,1288.7,41.0,0.813,Shale & Siltstone,WELL_DRAINED_BERM,5884,2023,8,23,105.6,246.1,1350.0,1800,80.9,97.6,43.1,HIGH,1,108.1,496.2
EVT-NER-2024-14107,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8927,94.8561,529.7,38.5,0.782,Quartzite,CRITICAL_BLOCKED_CULVERT,2115,2024,10,24,52.3,148.6,1650.0,2200,65.8,67.7,70.3,MEDIUM,1,16.9,46.0
EVT-NER-2024-14108,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.877,93.4283,745.1,46.0,0.862,Limestone Karst,POOR_GULLY,2659,2024,5,7,23.3,23.7,1725.0,2300,22.7,6.8,80.8,MEDIUM,1,22.4,64.0
EVT-NER-2026-14109,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0259,92.4547,796.9,53.0,0.939,Limestone Karst,MODERATE_NATURAL,6403,2026,2,23,7.8,9.3,2850.0,3800,19.9,6.0,46.3,MEDIUM,1,5.5,30.7
EVT-NER-2023-14110,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5915,88.699,2007.5,51.2,1.0,Quartzite,CRITICAL_BLOCKED_CULVERT,1205,2023,7,28,112.7,298.2,2325.0,3100,91.0,107.7,66.0,HIGH,1,22.0,140.6
EVT-NER-2018-14111,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5453,92.6957,1444.2,35.3,0.922,Sedimentary Sandstone,MODERATE_NATURAL,2253,2018,7,24,84.5,255.7,1912.5,2550,81.1,90.4,70.3,HIGH,1,99.1,402.9
EVT-NER-2023-14112,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.564,92.838,1445.2,37.9,0.935,Limestone Karst,WELL_DRAINED_BERM,2088,2023,10,12,145.1,336.8,1912.5,2550,93.9,121.2,46.5,HIGH,1,22.5,179.3
EVT-NER-2020-14113,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6246,88.6135,1916.5,58.5,1.0,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,1716,2020,3,26,5.9,9.5,2325.0,3100,19.9,6.0,73.2,MEDIUM,1,12.1,43.0
EVT-NER-2020-14114,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6742,95.0107,594.6,40.5,0.781,Alluvial Silt,MODERATE_NATURAL,2288,2020,4,2,19.5,26.9,1650.0,2200,23.4,7.0,27.9,LOW,0,0.0,0.0
EVT-NER-2020-14115,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0904,88.5453,748.1,44.3,0.965,Quartzite,POOR_GULLY,8551,2020,9,7,82.3,213.4,2550.0,3400,76.8,86.4,59.5,HIGH,1,73.4,323.8
EVT-NER-2018-14116,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8414,92.0087,964.2,30.1,0.879,Gneiss & Schist,POOR_GULLY,9863,2018,7,11,67.8,144.5,2175.0,2900,63.3,71.2,76.9,MEDIUM,1,4.6,18.1
EVT-NER-2023-14117,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6398,93.9359,883.2,51.1,0.968,Limestone Karst,WELL_DRAINED_BERM,4804,2023,8,21,48.2,112.5,1575.0,2100,63.1,64.2,46.7,HIGH,1,24.2,166.7
EVT-NER-2021-14118,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.7608,91.8359,1080.2,29.0,0.761,Limestone Karst,POOR_GULLY,13059,2021,6,20,197.8,632.2,2175.0,2900,99.8,144.1,42.3,HIGH,1,50.9,256.1
EVT-NER-2021-14119,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3846,92.5071,1847.9,51.4,0.886,Shale & Siltstone,POOR_GULLY,2891,2021,7,28,160.0,485.1,1800.0,2400,99.8,130.8,61.1,HIGH,1,70.0,322.0
EVT-NER-2018-14120,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4919,92.5995,1435.3,40.6,0.822,Shale & Siltstone,WELL_DRAINED_BERM,3032,2018,3,15,20.4,35.4,1912.5,2550,25.1,7.5,45.0,MEDIUM,1,5.6,27.0
EVT-NER-2020-14121,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8461,91.8526,854.3,32.3,0.785,Limestone Karst,POOR_GULLY,11074,2020,10,26,33.4,105.8,2175.0,2900,58.0,55.2,28.1,MEDIUM,1,11.2,37.8
