record_id,district_id,district_name,state,latitude,longitude,year,month,monthly_normal_mm,actual_rainfall_mm,deviation_pct,max_24h_rainfall_mm,cloudburst_events_count,monsoon_intensity_tier,mean_temp_c,humidity_pct,soil_saturation_index
MET-MN-IMP-2017-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,3,23.2,53.6,131.0,39.3,0,DRY_PERIOD,27.8,73.9,0.911
MET-MN-IMP-2017-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,4,93.0,94.3,1.4,74.9,0,MODERATE_SHOWERS,26.5,63.7,0.663
MET-MN-IMP-2017-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,5,217.0,296.5,36.6,68.9,0,HEAVY_MONSOON,25.6,84.2,0.893
MET-MN-IMP-2017-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,6,341.0,323.7,-5.1,142.0,0,HEAVY_MONSOON,26.9,95.7,0.621
MET-MN-IMP-2017-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,7,341.0,490.2,43.8,116.4,0,HEAVY_MONSOON,27.0,99.0,0.94
MET-MN-IMP-2017-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,8,341.0,427.7,25.4,122.1,0,HEAVY_MONSOON,27.4,99.0,0.82
MET-MN-IMP-2017-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,9,217.0,294.6,35.8,131.6,0,HEAVY_MONSOON,28.4,89.5,0.888
MET-MN-IMP-2017-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,10,93.0,94.0,1.1,40.1,0,MODERATE_SHOWERS,25.0,66.2,0.661
MET-MN-IMP-2017-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,11,23.2,24.5,5.6,19.2,0,DRY_PERIOD,26.8,58.4,0.416
MET-MN-IMP-2017-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2017,12,23.2,26.3,13.4,21.0,0,DRY_PERIOD,22.4,69.6,0.447
MET-MN-IMP-2018-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,1,23.2,35.1,51.3,23.1,0,DRY_PERIOD,23.6,62.6,0.597
MET-MN-IMP-2018-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,2,23.2,27.8,19.8,14.2,0,DRY_PERIOD,24.7,59.7,0.473
MET-MN-IMP-2018-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,3,23.2,35.3,52.2,25.4,0,DRY_PERIOD,25.3,64.5,0.6
MET-MN-IMP-2018-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,4,93.0,115.4,24.1,54.1,0,MODERATE_SHOWERS,26.0,79.2,0.811
MET-MN-IMP-2018-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,5,217.0,160.3,-26.1,60.2,0,MODERATE_SHOWERS,27.0,76.1,0.483
MET-MN-IMP-2018-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,6,341.0,435.2,27.6,125.3,0,HEAVY_MONSOON,27.5,94.6,0.834
MET-MN-IMP-2018-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,7,341.0,308.0,-9.7,86.1,0,HEAVY_MONSOON,26.4,82.8,0.591
MET-MN-IMP-2018-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,8,341.0,252.5,-26.0,66.8,0,HEAVY_MONSOON,28.2,86.9,0.484
MET-MN-IMP-2018-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,9,217.0,290.7,34.0,78.1,0,HEAVY_MONSOON,28.5,87.5,0.876
MET-MN-IMP-2018-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,10,93.0,121.1,30.2,40.5,0,MODERATE_SHOWERS,26.5,78.9,0.851
MET-MN-IMP-2018-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,11,23.2,44.4,91.4,35.5,0,DRY_PERIOD,26.0,69.0,0.755
MET-MN-IMP-2018-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2018,12,23.2,21.9,-5.6,9.5,0,DRY_PERIOD,23.9,67.4,0.372
MET-MN-IMP-2019-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,1,23.2,47.0,102.6,33.1,0,DRY_PERIOD,23.0,67.2,0.799
MET-MN-IMP-2019-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,2,23.2,32.8,41.4,19.0,0,DRY_PERIOD,21.5,59.7,0.558
MET-MN-IMP-2019-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,3,23.2,23.8,2.6,14.6,0,DRY_PERIOD,25.4,67.2,0.405
MET-MN-IMP-2019-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,4,93.0,101.3,8.9,45.6,0,MODERATE_SHOWERS,25.7,65.6,0.712
MET-MN-IMP-2019-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,5,217.0,137.2,-36.8,57.8,0,MODERATE_SHOWERS,25.5,72.4,0.413
MET-MN-IMP-2019-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,6,341.0,243.2,-28.7,70.3,0,MODERATE_SHOWERS,25.8,85.1,0.466
MET-MN-IMP-2019-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,7,341.0,428.8,25.7,191.5,0,SEVERE_MONSOON_BURST,28.6,99.0,0.822
MET-MN-IMP-2019-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,8,341.0,422.3,23.8,114.5,0,HEAVY_MONSOON,25.7,99.0,0.81
MET-MN-IMP-2019-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,9,217.0,251.9,16.1,84.3,0,HEAVY_MONSOON,28.3,88.7,0.759
MET-MN-IMP-2019-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,10,93.0,118.2,27.1,32.0,0,MODERATE_SHOWERS,27.8,71.4,0.831
MET-MN-IMP-2019-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,11,23.2,22.2,-4.3,15.9,0,DRY_PERIOD,25.6,67.4,0.377
MET-MN-IMP-2019-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2019,12,23.2,44.7,92.7,34.8,0,DRY_PERIOD,21.7,59.6,0.76
MET-MN-IMP-2020-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,1,23.2,16.9,-27.2,10.1,0,DRY_PERIOD,22.7,62.0,0.287
MET-MN-IMP-2020-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,2,23.2,37.4,61.2,24.2,0,DRY_PERIOD,22.1,66.7,0.636
MET-MN-IMP-2020-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,3,23.2,37.2,60.3,28.5,0,DRY_PERIOD,28.0,69.3,0.632
MET-MN-IMP-2020-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,4,93.0,101.2,8.8,78.2,0,MODERATE_SHOWERS,25.1,69.4,0.711
MET-MN-IMP-2020-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,5,217.0,193.4,-10.9,69.7,0,MODERATE_SHOWERS,27.8,71.6,0.583
MET-MN-IMP-2020-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,6,341.0,408.7,19.9,148.1,0,HEAVY_MONSOON,28.1,99.0,0.784
MET-MN-IMP-2020-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,7,341.0,477.4,40.0,201.0,0,SEVERE_MONSOON_BURST,28.6,95.1,0.915
MET-MN-IMP-2020-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,8,341.0,350.7,2.8,71.9,0,HEAVY_MONSOON,25.5,83.5,0.672
MET-MN-IMP-2020-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,9,217.0,300.7,38.6,108.3,0,HEAVY_MONSOON,25.8,92.4,0.906
MET-MN-IMP-2020-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,10,93.0,97.8,5.2,37.4,0,MODERATE_SHOWERS,26.6,77.2,0.688
MET-MN-IMP-2020-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,11,23.2,33.6,44.8,22.4,0,DRY_PERIOD,26.6,63.8,0.571
MET-MN-IMP-2020-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2020,12,23.2,40.8,75.9,23.1,0,DRY_PERIOD,24.6,70.2,0.694
MET-MN-IMP-2021-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,1,23.2,43.8,88.8,21.6,0,DRY_PERIOD,24.9,62.4,0.745
MET-MN-IMP-2021-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,2,23.2,16.8,-27.6,10.9,0,DRY_PERIOD,24.0,68.2,0.286
MET-MN-IMP-2021-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,3,23.2,31.6,36.2,14.9,0,DRY_PERIOD,27.6,62.9,0.537
MET-MN-IMP-2021-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,4,93.0,90.4,-2.8,56.1,0,MODERATE_SHOWERS,26.8,62.5,0.636
MET-MN-IMP-2021-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,5,217.0,176.2,-18.8,61.8,0,MODERATE_SHOWERS,26.7,73.3,0.531
MET-MN-IMP-2021-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,6,341.0,250.6,-26.5,90.1,0,HEAVY_MONSOON,25.2,88.9,0.481
MET-MN-IMP-2021-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,7,341.0,485.9,42.5,206.0,0,SEVERE_MONSOON_BURST,25.1,96.8,0.932
MET-MN-IMP-2021-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,8,341.0,292.4,-14.3,54.8,0,HEAVY_MONSOON,28.2,83.4,0.561
MET-MN-IMP-2021-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,9,217.0,206.8,-4.7,89.8,0,MODERATE_SHOWERS,27.3,85.7,0.623
MET-MN-IMP-2021-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,10,93.0,91.7,-1.4,40.2,0,MODERATE_SHOWERS,26.8,68.1,0.645
MET-MN-IMP-2021-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,11,23.2,24.6,6.0,19.5,0,DRY_PERIOD,25.6,67.0,0.418
MET-MN-IMP-2021-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2021,12,23.2,22.6,-2.6,9.5,0,DRY_PERIOD,24.5,64.3,0.384
MET-MN-IMP-2022-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,1,23.2,44.7,92.7,27.0,0,DRY_PERIOD,24.8,73.2,0.76
MET-MN-IMP-2022-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,2,23.2,29.3,26.3,14.3,0,DRY_PERIOD,22.1,70.1,0.498
MET-MN-IMP-2022-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,3,23.2,35.4,52.6,18.5,0,DRY_PERIOD,25.8,60.0,0.602
MET-MN-IMP-2022-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,4,93.0,121.9,31.1,72.5,0,MODERATE_SHOWERS,26.1,70.4,0.857
MET-MN-IMP-2022-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,5,217.0,272.3,25.5,65.6,0,HEAVY_MONSOON,26.8,88.8,0.82
MET-MN-IMP-2022-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,6,341.0,378.0,10.9,77.9,0,HEAVY_MONSOON,25.8,89.2,0.725
MET-MN-IMP-2022-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,7,341.0,439.6,28.9,96.5,0,HEAVY_MONSOON,25.5,99.0,0.843
MET-MN-IMP-2022-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,8,341.0,489.5,43.5,100.6,0,HEAVY_MONSOON,26.0,97.9,0.939
MET-MN-IMP-2022-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,9,217.0,166.7,-23.2,31.0,0,MODERATE_SHOWERS,27.4,75.4,0.502
MET-MN-IMP-2022-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,10,93.0,140.3,50.9,29.0,0,MODERATE_SHOWERS,27.3,71.7,0.986
MET-MN-IMP-2022-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,11,23.2,39.0,68.1,25.2,0,DRY_PERIOD,26.8,68.2,0.663
MET-MN-IMP-2022-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2022,12,23.2,50.0,115.5,33.9,0,DRY_PERIOD,22.6,68.1,0.85
MET-MN-IMP-2023-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,1,23.2,33.8,45.7,14.9,0,DRY_PERIOD,24.1,70.0,0.575
MET-MN-IMP-2023-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,2,23.2,10.0,-56.9,6.8,0,DRY_PERIOD,21.9,63.7,0.17
MET-MN-IMP-2023-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,3,23.2,53.8,131.9,23.7,0,DRY_PERIOD,28.4,67.5,0.915
MET-MN-IMP-2023-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,4,93.0,90.4,-2.8,64.3,0,MODERATE_SHOWERS,27.8,73.9,0.636
MET-MN-IMP-2023-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,5,217.0,269.5,24.2,72.6,0,HEAVY_MONSOON,28.3,81.2,0.812
MET-MN-IMP-2023-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,6,341.0,327.9,-3.8,115.3,0,HEAVY_MONSOON,26.6,95.1,0.629
MET-MN-IMP-2023-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,7,341.0,314.3,-7.8,122.8,0,HEAVY_MONSOON,28.7,82.6,0.603
MET-MN-IMP-2023-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,8,341.0,472.1,38.4,102.0,0,HEAVY_MONSOON,25.1,99.0,0.905
MET-MN-IMP-2023-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,9,217.0,246.9,13.8,69.5,0,MODERATE_SHOWERS,26.0,88.2,0.744
MET-MN-IMP-2023-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,10,93.0,122.7,31.9,41.5,0,MODERATE_SHOWERS,28.6,65.5,0.863
MET-MN-IMP-2023-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,11,23.2,20.2,-12.9,14.6,0,DRY_PERIOD,27.7,67.6,0.343
MET-MN-IMP-2023-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2023,12,23.2,32.7,40.9,21.8,0,DRY_PERIOD,24.0,58.6,0.556
MET-MN-IMP-2024-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,1,23.2,27.7,19.4,18.2,0,DRY_PERIOD,24.6,65.9,0.471
MET-MN-IMP-2024-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,2,23.2,24.8,6.9,14.9,0,DRY_PERIOD,22.3,64.9,0.422
MET-MN-IMP-2024-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,3,23.2,20.5,-11.6,16.2,0,DRY_PERIOD,28.1,61.4,0.348
MET-MN-IMP-2024-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,4,93.0,89.6,-3.7,48.2,0,MODERATE_SHOWERS,28.0,67.5,0.63
MET-MN-IMP-2024-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,5,217.0,311.2,43.4,94.8,0,HEAVY_MONSOON,27.3,89.1,0.938
MET-MN-IMP-2024-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,6,341.0,370.9,8.8,153.6,0,SEVERE_MONSOON_BURST,25.3,91.8,0.711
MET-MN-IMP-2024-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,7,341.0,369.2,8.3,125.3,0,HEAVY_MONSOON,27.4,95.4,0.708
MET-MN-IMP-2024-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,8,341.0,490.5,43.8,189.3,0,SEVERE_MONSOON_BURST,27.0,99.0,0.941
MET-MN-IMP-2024-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,9,217.0,289.1,33.2,119.3,0,HEAVY_MONSOON,26.4,81.6,0.871
MET-MN-IMP-2024-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,10,93.0,116.6,25.4,31.5,0,MODERATE_SHOWERS,25.2,75.4,0.82
MET-MN-IMP-2024-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,11,23.2,35.7,53.9,19.5,0,DRY_PERIOD,26.8,61.1,0.607
MET-MN-IMP-2024-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2024,12,23.2,33.1,42.7,14.3,0,DRY_PERIOD,21.2,59.0,0.563
MET-MN-IMP-2025-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,1,23.2,49.6,113.8,19.9,0,DRY_PERIOD,23.7,60.5,0.843
MET-MN-IMP-2025-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,2,23.2,29.3,26.3,20.0,0,DRY_PERIOD,24.7,57.6,0.498
MET-MN-IMP-2025-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,3,23.2,36.8,58.6,17.2,0,DRY_PERIOD,25.7,65.0,0.626
MET-MN-IMP-2025-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,4,93.0,130.4,40.2,84.6,0,MODERATE_SHOWERS,26.6,68.2,0.917
MET-MN-IMP-2025-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,5,217.0,206.1,-5.0,74.2,0,MODERATE_SHOWERS,26.5,79.7,0.621
MET-MN-IMP-2025-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,6,341.0,307.5,-9.8,100.7,0,HEAVY_MONSOON,26.7,81.0,0.59
MET-MN-IMP-2025-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,7,341.0,377.6,10.7,127.1,0,HEAVY_MONSOON,25.7,99.0,0.724
MET-MN-IMP-2025-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,8,341.0,331.3,-2.8,133.2,1,HEAVY_MONSOON,27.9,93.0,0.635
MET-MN-IMP-2025-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,9,217.0,280.5,29.3,116.3,0,HEAVY_MONSOON,28.1,81.6,0.845
MET-MN-IMP-2025-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,10,93.0,126.6,36.1,42.3,0,MODERATE_SHOWERS,26.3,70.1,0.89
MET-MN-IMP-2025-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,11,23.2,30.8,32.8,16.4,0,DRY_PERIOD,27.1,62.0,0.524
MET-MN-IMP-2025-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2025,12,23.2,39.6,70.7,17.0,0,DRY_PERIOD,22.4,62.8,0.673
MET-MN-IMP-2026-01,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,1,23.2,36.5,57.3,21.4,0,DRY_PERIOD,23.9,64.3,0.62
MET-MN-IMP-2026-02,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,2,23.2,46.6,100.9,36.8,0,DRY_PERIOD,22.4,68.0,0.792
MET-MN-IMP-2026-03,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,3,23.2,39.2,69.0,16.5,0,DRY_PERIOD,25.5,67.7,0.666
MET-MN-IMP-2026-04,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,4,93.0,81.2,-12.7,55.2,0,MODERATE_SHOWERS,27.3,63.8,0.571
MET-MN-IMP-2026-05,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,5,217.0,285.4,31.5,117.5,0,HEAVY_MONSOON,28.4,89.6,0.86
MET-MN-IMP-2026-06,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,6,341.0,288.6,-15.4,90.2,0,HEAVY_MONSOON,26.3,88.5,0.553
MET-MN-IMP-2026-07,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,7,341.0,292.5,-14.2,120.9,1,HEAVY_MONSOON,27.0,78.5,0.561
MET-MN-IMP-2026-08,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,8,341.0,353.4,3.6,110.5,0,HEAVY_MONSOON,26.7,93.1,0.678
MET-MN-IMP-2026-09,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,9,217.0,146.3,-32.6,62.7,0,MODERATE_SHOWERS,28.1,79.9,0.441
MET-MN-IMP-2026-10,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,10,93.0,91.8,-1.3,31.2,0,MODERATE_SHOWERS,27.5,68.6,0.645
MET-MN-IMP-2026-11,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,11,23.2,38.4,65.5,20.0,0,DRY_PERIOD,26.3,67.4,0.653
MET-MN-IMP-2026-12,MN-IMP,Imphal West,Manipur,24.81,93.93,2026,12,23.2,24.8,6.9,17.6,0,DRY_PERIOD,21.0,61.8,0.422
MET-MN-SEN-2015-01,MN-SEN,Senapati,Manipur,25.27,94.02,2015,1,28.5,20.4,-28.4,10.8,0,DRY_PERIOD,24.2,57.2,0.347
MET-MN-SEN-2015-02,MN-SEN,Senapati,Manipur,25.27,94.02,2015,2,28.5,37.3,30.9,24.2,0,DRY_PERIOD,23.8,63.7,0.634
MET-MN-SEN-2015-03,MN-SEN,Senapati,Manipur,25.27,94.02,2015,3,28.5,34.7,21.8,27.0,0,DRY_PERIOD,27.6,60.2,0.59
MET-MN-SEN-2015-04,MN-SEN,Senapati,Manipur,25.27,94.02,2015,4,114.0,120.6,5.8,58.8,0,MODERATE_SHOWERS,27.4,76.5,0.692
MET-MN-SEN-2015-05,MN-SEN,Senapati,Manipur,25.27,94.02,2015,5,266.0,280.3,5.4,74.8,0,HEAVY_MONSOON,27.2,79.6,0.689
MET-MN-SEN-2015-06,MN-SEN,Senapati,Manipur,25.27,94.02,2015,6,418.0,613.2,46.7,126.4,1,SEVERE_MONSOON_BURST,26.7,99.0,0.959
MET-MN-SEN-2015-07,MN-SEN,Senapati,Manipur,25.27,94.02,2015,7,418.0,495.5,18.5,160.5,1,SEVERE_MONSOON_BURST,28.1,99.0,0.775
MET-MN-SEN-2015-08,MN-SEN,Senapati,Manipur,25.27,94.02,2015,8,418.0,539.5,29.1,120.9,0,SEVERE_MONSOON_BURST,28.6,99.0,0.844
MET-MN-SEN-2015-09,MN-SEN,Senapati,Manipur,25.27,94.02,2015,9,266.0,268.8,1.1,118.7,0,HEAVY_MONSOON,28.2,86.0,0.661
MET-MN-SEN-2015-10,MN-SEN,Senapati,Manipur,25.27,94.02,2015,10,114.0,71.0,-37.7,21.3,0,DRY_PERIOD,25.3,64.3,0.407
MET-MN-SEN-2015-11,MN-SEN,Senapati,Manipur,25.27,94.02,2015,11,28.5,12.8,-55.1,10.0,0,DRY_PERIOD,28.6,66.2,0.218
MET-MN-SEN-2015-12,MN-SEN,Senapati,Manipur,25.27,94.02,2015,12,28.5,36.3,27.4,22.2,0,DRY_PERIOD,22.0,69.4,0.617
MET-MN-SEN-2016-01,MN-SEN,Senapati,Manipur,25.27,94.02,2016,1,28.5,34.8,22.1,20.9,0,DRY_PERIOD,21.6,62.5,0.592
MET-MN-SEN-2016-02,MN-SEN,Senapati,Manipur,25.27,94.02,2016,2,28.5,32.9,15.4,18.6,0,DRY_PERIOD,23.2,64.1,0.559
MET-MN-SEN-2016-03,MN-SEN,Senapati,Manipur,25.27,94.02,2016,3,28.5,42.3,48.4,27.8,0,DRY_PERIOD,25.2,72.3,0.719
MET-MN-SEN-2016-04,MN-SEN,Senapati,Manipur,25.27,94.02,2016,4,114.0,119.7,5.0,63.8,0,MODERATE_SHOWERS,27.8,74.1,0.687
MET-MN-SEN-2016-05,MN-SEN,Senapati,Manipur,25.27,94.02,2016,5,266.0,321.0,20.7,101.3,0,HEAVY_MONSOON,27.5,87.2,0.789
MET-MN-SEN-2016-06,MN-SEN,Senapati,Manipur,25.27,94.02,2016,6,418.0,537.4,28.6,143.1,0,SEVERE_MONSOON_BURST,27.0,99.0,0.841
MET-MN-SEN-2016-07,MN-SEN,Senapati,Manipur,25.27,94.02,2016,7,418.0,425.0,1.7,168.6,1,SEVERE_MONSOON_BURST,27.7,99.0,0.665
MET-MN-SEN-2016-08,MN-SEN,Senapati,Manipur,25.27,94.02,2016,8,418.0,529.1,26.6,105.4,0,SEVERE_MONSOON_BURST,25.3,99.0,0.828
MET-MN-SEN-2016-09,MN-SEN,Senapati,Manipur,25.27,94.02,2016,9,266.0,267.9,0.7,59.6,0,HEAVY_MONSOON,28.1,83.6,0.659
MET-MN-SEN-2016-10,MN-SEN,Senapati,Manipur,25.27,94.02,2016,10,114.0,121.9,6.9,53.1,0,MODERATE_SHOWERS,26.2,68.3,0.699
MET-MN-SEN-2016-11,MN-SEN,Senapati,Manipur,25.27,94.02,2016,11,28.5,39.8,39.6,21.1,0,DRY_PERIOD,28.4,69.8,0.677
MET-MN-SEN-2016-12,MN-SEN,Senapati,Manipur,25.27,94.02,2016,12,28.5,31.1,9.1,19.1,0,DRY_PERIOD,22.1,63.0,0.529
MET-MN-SEN-2017-01,MN-SEN,Senapati,Manipur,25.27,94.02,2017,1,28.5,47.9,68.1,25.0,0,DRY_PERIOD,23.7,63.1,0.814
MET-MN-SEN-2017-02,MN-SEN,Senapati,Manipur,25.27,94.02,2017,2,28.5,32.0,12.3,15.4,0,DRY_PERIOD,22.6,59.4,0.544
MET-MN-SEN-2017-03,MN-SEN,Senapati,Manipur,25.27,94.02,2017,3,28.5,23.2,-18.6,17.7,0,DRY_PERIOD,26.0,62.6,0.394
MET-MN-SEN-2017-04,MN-SEN,Senapati,Manipur,25.27,94.02,2017,4,114.0,161.4,41.6,105.9,0,MODERATE_SHOWERS,28.7,76.8,0.926
MET-MN-SEN-2017-05,MN-SEN,Senapati,Manipur,25.27,94.02,2017,5,266.0,270.5,1.7,101.4,0,HEAVY_MONSOON,25.2,78.1,0.665
MET-MN-SEN-2017-06,MN-SEN,Senapati,Manipur,25.27,94.02,2017,6,418.0,511.6,22.4,93.5,0,SEVERE_MONSOON_BURST,27.8,99.0,0.8
MET-MN-SEN-2017-07,MN-SEN,Senapati,Manipur,25.27,94.02,2017,7,418.0,471.9,12.9,90.2,0,HEAVY_MONSOON,27.9,99.0,0.738
MET-MN-SEN-2017-08,MN-SEN,Senapati,Manipur,25.27,94.02,2017,8,418.0,353.9,-15.3,139.9,0,HEAVY_MONSOON,27.1,93.5,0.554
MET-MN-SEN-2017-09,MN-SEN,Senapati,Manipur,25.27,94.02,2017,9,266.0,275.8,3.7,83.4,0,HEAVY_MONSOON,27.0,79.0,0.678
MET-MN-SEN-2017-10,MN-SEN,Senapati,Manipur,25.27,94.02,2017,10,114.0,92.1,-19.2,41.3,0,MODERATE_SHOWERS,25.5,65.4,0.528
MET-MN-SEN-2017-11,MN-SEN,Senapati,Manipur,25.27,94.02,2017,11,28.5,29.1,2.1,21.0,0,DRY_PERIOD,25.8,69.4,0.495
MET-MN-SEN-2017-12,MN-SEN,Senapati,Manipur,25.27,94.02,2017,12,28.5,46.4,62.8,18.6,0,DRY_PERIOD,24.0,67.7,0.789
MET-MN-SEN-2018-01,MN-SEN,Senapati,Manipur,25.27,94.02,2018,1,28.5,30.6,7.4,21.1,0,DRY_PERIOD,23.4,59.4,0.52
MET-MN-SEN-2018-02,MN-SEN,Senapati,Manipur,25.27,94.02,2018,2,28.5,23.1,-18.9,14.1,0,DRY_PERIOD,24.0,66.7,0.393
MET-MN-SEN-2018-03,MN-SEN,Senapati,Manipur,25.27,94.02,2018,3,28.5,34.1,19.6,18.4,0,DRY_PERIOD,25.3,70.2,0.58
MET-MN-SEN-2018-04,MN-SEN,Senapati,Manipur,25.27,94.02,2018,4,114.0,89.3,-21.7,43.7,0,MODERATE_SHOWERS,26.9,74.9,0.512
